id,description,adress,date_pub,date_update,price,fee
ad_183,"A VENDRE - APPARTEMENT - 75010 - PARIS 10ÈME - 5 PIECES - 11. GARE DE L'EST - Vous trouverez ce beau 5 pièces traversant de 117.42 m2 au 4ème et dernier étage d'une copropriété bien entretenue du 10ème arrondissement de Paris. <br> En bon état général et habitable immédiatement, cet appartement comprend : une entrée, une cuisine aménagée et séparée (9m2), un double séjour (36m2), 4 chambres donnant sur cour (11m2 chacune en moyenne), une salle d'eau, une salle de bain, 2 WC séparés, des placards intégrés. <br> Idéalement situé à 1min de Gare de l'Est et à 7min de la gare du Nord, ce bien bénéficie de la proximité des services (commerces, écoles, transport) tout en assurant un calme absolu grâce à sa localisation sur cour et sans mur mitoyen.<br>  Idéal pour une famille, ce bien présente également de belles opportunités pour des profils investisseurs : rachat de combles, division en 2 lots, ... <br> Vendu avec une grande cave et un débarras (4m2). <br> Très bonne entente dans la copropriété (Pas de procédure en cours et travaux structurants effectués/votés).<br> Exposition Nord / Sud<br> Prix de vente : 1 199 250 Euros dont 2.5 % honoraires TTC à la charge de l'acquéreur (soit 29 250 Euros). <br> Charges annuelles : 2 760 Euros. <br> Pour plus d' informations sur cet appartement ou sur des biens à Paris, n' hésitez pas à nous contacter par téléphone au <span class=""showPhoneNumber"" data-phone=""+33 1 87 21 15 37"">Voir le téléphone</span>  ou par mail à l' adresse <span class=""openContactForm"" data-email=""contact@posadas-patrimoine.com."">Contacter</span> ",Achat appartement 5 pièces 117 m²Paris 10e 75010 (Saint-Vincent de Paul - Lariboisière),Publiée le 29 déc. 2021,Modifiée le 29 déc. 2021,1 199 250 €,"Honoraires : 2,50% TTC inclus à la charge de l’acquéreur (1 170 000 € hors honoraires)"
ad_79,"Passy appartement 2 pièces 70 m2. Guy Hoquet Prestige vous propose en exclusivité à Passy un bel appartement de 70 m2 au 1er étage d'un immeuble de 1961. <br>L'appartement bénéficie d'une vue entièrement dégagée sur les jardins de l'ambassade de Turquie sans aucun vis-à vis et l'entrée de l'immeuble se situe en face du Parc de Passy au calme.   <br>L'appartement est actuellement aménagé avec un grand séjour de 32 m2 , une cuisine, cellier et entrée totalisant 28 m2, salle de bains avec WC. <br>Sans mur porteurs, l'appartement peut facilement être rénové pour restructurer l'espace en 2 ou 3 pièces. <br>Des plans d'architecte ont été établis pour visualiser les différentes possibilités.  <br>Les parties communes sont de très bon standing. <br>Immeuble sécurisé avec gardienne et visiophone.  <br>Chauffage et eau chaude collectifs. <br>Charges mensuelles:  <br>Taxe foncière:  <br>Visite virtuelle disponible sur notre site internet.  dont 3.80 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 31 lots.",Achat appartement 2 pièces 70 m²Paris 16e 75016 (Passy - Maison de la Radio - Muette-Sud),Publiée le 6 déc. 2021,Modifiée le 25 déc. 2021,820 000 €,"Honoraires : 3,80% TTC inclus à la charge de l’acquéreur (790 000 € hors honoraires)"
ad_1667,"Appartement 2 chambre(s) à vendre. L'agence RE/MAX Excellence vous propose un appartement exceptionnel à moins de 5 minutes à pied de Nation, composé de 3 pièces (92 m²)&nbsp;situé au 1er étage d'un bel immeuble construit en 1912 avec ascenseur.
Ne perdez pas l'opportunité de visiter cet appartement à fort potentiel.
Celui-ci est constitué d'une entrée, un grand salon séjour très lumineux, une cuisine séparée, un long couloir vous permettra d'accéder aux 2 deux belles chambres ainsi qu'une salle de bains et un WC.
Une cave complète ce bien.
Cet appartement se situe&nbsp;à côté de la station métro NATION (L1, 2, 6 et 9) et de la gare nation RER A.
N'hésitez-pas à nous appeler pour toutes informations.
Réf : 5436 Honoraires à la charge du vendeur
Bien en copropriété : 20 lots
Montant moyen annuel de la quote-part de charges courantes : 3390 €
Nombre de procédure en cours: Aucune",Achat appartement 3 pièces 92 m²Paris 12e 75012 (Nation - Picpus),Publiée le 10 déc. 2021,Modifiée le 14 déc. 2021,950 000 €,Honoraires à la charge du vendeur
ad_847,"Appartement familial - 3 pièces - 73 m2. Stéphane Plaza Paris 20 Gambetta vous présente en exclusivité au sein de la très prisée résidence « Les Terrasses de Gambetta », situé au 1er étage, cet appartement 3 pièces de 73m2 avec loggia de 8m2. Dans un quartier qui vous offrira au quotidien son esprit vivant et familial de par ses nombreux commerces, vous gouterez aussi au bonheur de profiter d'un environnement sécurisé, calme et très joliment arboré. Donnant sur une large rue à sens unique, la pièce de vie exposée Ouest de 23,5m2 sans vis-à-vis direct préservera toute votre intimité. Derrière les fenêtres des 2 chambres et de la cuisine exposées Est, vous apprécierez la quiétude procurée par ces espaces verts plantés sous vos yeux. Pensé pour la famille et les enfants, l'appartement bénéficie d'une conception moderne et fonctionnelle : la baignoire sera surement votre amie !  Enfin, petits et grands feront de la loggia au besoin un espace de réception pour les ami-e-s ou bien encore une aire de jeu bien pratique. Bien sûr, le mölkky ou les boules de pétanques voire les bonnes bouteilles seront bien gardés dans la cave qui complète ce bien.Possibilité de parking boxé en sus.  Contactez Stéphane au <span class=""showPhoneNumber"" data-phone=""06 63 32 64 86"">Voir le téléphone</span> <br>Copropriété de 796 lots (Pas de procédure en cours).<br>Charges annuelles : 2068.00 euros. Stéphane GADEN Agent Commercial - Numéro RSAC : 752705228 - Paris.",Achat appartement 3 pièces 73 m²Paris 20e 75020 (Gambetta),Publiée il y a plus de 2 mois,Modifiée le 21 déc. 2021,650 000 €,Honoraires à la charge du vendeur
ad_1892,"PARIS 13éme, atelier d'artiste superbement rénové au dernier étage avec balcons.<br>Ancien atelier d'artiste en duplex au deuxième et dernier étage, dans un quartier calme et en pleine expansion. <br>Superbe rénovation pour cet appartement traversant de 73,5 m2 pondérés (c'est-à-dire : 77,50 m2 au sol et 70 m2 carrez), baigné de lumière et doté de deux chambres et deux balcons. Authentiques verrières d'atelier, escalier suspendu crée sur mesure, poêle à granulé, climatisation réversible, sol en verre, deux toilettes, douche italienne, cuisine entièrement équipée.<br>Situé à proximité de l'avenue de France, de la Station F et de la Bibliothèque Mitterrand (3 minutes à pied du Tram 3a/3b, 5 minutes du RER C et 7 minutes du Métro ligne 14). <br>Le calme, les prestations haut de gamme, le mélange harmonieux entre cachet et lignes contemporaines font de cet appartement, un bien rare et exceptionnel.<br>Les honoraires d'agence sont à la charge du vendeur.<br>Copropriété de 39 lots (Pas de procédure en cours).<br>Charges annuelles : 1200.00 euros.",Achat appartement 3 pièces 74 m²Paris 13e 75013 (Patay - Masséna),Publiée le 6 déc. 2021,Modifiée le 10 déc. 2021,875 000 €,Honoraires à la charge du vendeur
ad_1414,"PARIS VIIIème Avenue des Champs-Elysées: Appartement 2 pièces. PARIS VIIIème Avenue des Champs-Elysées: Moriss immobilier vous propose en exclusivité ce merveilleux appartement de 2 pièces d'une surface de 40m2 composé d'une piece à vivre avec une cuisine ouverte, d'une chambre, d'une  salle d'eau et d'un w-c independant.
Situé au 4ème étage avec ascenseur d'un noble immeuble aux parties communes très bien entretenues, cet appartement a été entièrement refait à neuf avec gout et matériaux de qualité.
Au pied de commerces et transports, emplacement idéal.
Triangle d'or, produit rare sur le secteur.
A visiter rapidement
EXCLUSIVITE MORISS IMMOBILIER",Achat appartement 2 pièces 40 m²Paris 8e 75008 (Saint-Philippe du Roule),Publiée le 17 déc. 2021,Modifiée le 26 déc. 2021,849 000 €,"Honoraires : 3,54% TTC inclus à la charge de l’acquéreur (820 000 € hors honoraires)"
ad_1369,"Saint-Fargeau : 40m2 dans de l'ancien sur cour. Situé proche du quartier de Saint-Fargeau, votre agence Charles et Rémy Immobilier vous présente, en exclusivité, ce charmant deux pièces + un coin nuit de 39,6m2 loi Carrez dans une belle copropriété végétalisée. 

L'appartement est composé d'un séjour avec cuisine ouverte, une grande chambre, un coin nuit ou bureau et une salle d'eau avec fenêtres. 

 Le bien réunit de nombreux atouts : très bien agencé (pas de perte d'espace), très calme (entièrement sur cour et rue piétonne), son charme (beau parquet), sa copropriété (rack à vélo et belle allée végétalisée et arborée). 

Vendu avec cave.",Achat appartement 2 pièces 40 m²Paris 20e 75020 (Gambetta),Publiée le 18 déc. 2021,Modifiée le 24 déc. 2021,380 000 €,"Honoraires : 4,97% TTC inclus à la charge de l’acquéreur (362 000 € hors honoraires)"
ad_964,"Appartement 3 pièces à Paris (75018). LT Immobilier vous propose une exclusivité: Paris  18ème A 1mn à pieds du métro Abbesses ligne 12 et 6mn à pieds du métro Pigalle lignes 2 et 12 Appartement type F2/3 de 60m2 en très bon état, atypique et calme. Au cœur du quartier des Abbesses, en haut de la rue des Martyrs, et à 2 pas de la place.  Appartement 2/3 pièces, au 1er étage sur cour, dans un bel immeuble typiquement montmartrois.  Jolie cuisine fonctionnelle, aménagée et équipée, agréable et vaste séjour de près de 30m2, sur parquet en bois massif, suite parentale avec dressing et salle d'eau, le bien peut de plus, facilement, être transformée en 3 pièces, par la création d'une chambre supplémentaire. possibilité profession libérale. Le charme de l'ancien, au cœur de Paris, dans un quartier emblématique de la capitale, plein de vie, aux nombreux commerces, bars, restaurants, théâtres, et à quelques minutes à pieds de la Basilique du Sacré Cœur de Montmartre à 9 661€/m² ! A visiter au plus vite !",Achat appartement 3 pièces 62 m²Paris 18e 75018 (Montmartre - Sacré Coeur - Abbesses),Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2021,599 000 €,Honoraires à la charge du vendeur
ad_1460,"Grand Palais - 2 pièces - 63.8 m². Face au Grand Palais. <br>Appartement 2 pièces de 63.8 m² au 5ème étage avec ascenseur dans un immeuble ancien de très bon standing. <br>Entrée, séjour, cuisine indépendante, chambre, salle de bains avec wc et wc séparés et une chambre de service. <br>En bon état. <br>Calme et lumineux. Emplacement exceptionnel.  <br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous ! dont 4.35 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 3 pièces 65 m²Paris 8e 75008 (Triangle d'Or),Publiée le 16 déc. 2021,,1 200 000 €,"Honoraires : 4,35% TTC inclus à la charge de l’acquéreur (1 150 000 € hors honoraires)"
ad_1924,"75004 Paris - En exclusivité -Marais Sainte Croix/ Archives - Emplacement privilégié pour cet appartement de 3/4 pièces rénové avec gout - Situé au 3 ème étage avec ascenseur d'un bel immeuble Haussmannien bien entretenu ; Cet appartement en exposition Sud se compose d'un séjour de 27.5 m², de deux chambres dont une très grande facilement divisible en 2 (2 fenêtres et de entrées),  d'une cuisine attenante indépendante de 8m² équipée et aménagée, de deux salles de bains  d'un dressing et de toilettes séparées.  S'y ajoute une cave de 8m²- L'appartement à récemment bénéficié de travaux importants avec des matériaux de qualités - Superficie Loi Carrez 86,58 m² et 89,07 m² au sol.",Achat appartement 4 pièces 89 m²Paris 4e 75004 (Saint-Merri),Publiée le 4 déc. 2021,Modifiée le 21 déc. 2021,1 235 000 €,"Honoraires : 2,92% TTC inclus à la charge de l’acquéreur (1 200 000 € hors honoraires)"
ad_1499,"Appartement - 4 pièces - 90 m² - Charenton-le-Pont 94220. Welmo, la seule agence immobilière 100% en ligne, vous présente :
CHARENTON-LE-PONT 94220 - APPARTEMENT FAMILIAL - TERRASSE - JARDIN - CALME - EXPOSITION SUED/EST- 450M M8 LIBERTE - A PROXIMITE DU BOIS DE VINCENNES - NORME PMR
Vous souhaitez visiter ce bien ? Planifiez directement une visite sur le site Welmo avec la référence : jQwLKUP2Ok
WELMO vous présente un appartement de 87 m² Carrez rez-de-jardin avec sa terrasse/jardin de 120m² dans un immeuble de 5 étages de 2002 (appartement au norme PMR),
Le bien est idéalement situé; proche de toutes commodités, des écoles, commerces, des transports (à 450m du métro M8 Liberté) et à deux pas du Bois de Vincennes.
Il se compose d'une entrée, d'un séjour/salle à manger de 24m², d'une cuisine équipée, de trois chambres avec dressings donnant sur le jardin, d'une salle d'eau, une salle de bains avec WC et un WC indépendant.
Une cave complète ce bien et un parking 2 places en sous-sol en SUS du prix (40 000€).
Nombre de lots : 30
Charges prévisionnelles annuelles : 2400 €
WELMO, commission de 1,9% à la charge de l'acquéreur incluse dans le prix de vente affiché.",Achat appartement 4 pièces 90 m²Paris 12e 75012 (Aligre - Gare de Lyon),Publiée le 15 déc. 2021,,999 000 €,Honoraires à la charge de l’acquéreur
ad_1365,"T2. Paris 14ème / Alésia / Plaisance - appartement 50 m² - 1 chambre. Idéalement situé sur cour au calme à proximité des commerces au rdch d'un bel immeuble haussmannien de 1890, appartement familial traversant comprenant : entrée, salon avec parquet, moulures et cheminée donnant sur une cour intérieure, une chambre spacieuse, salle de bains. Nombreux placards. Beaux volumes (hauteur sous-plafond : 3,10 m). Bail locatif 1100 € mensuel jusqu'en juin 2023. Excellent locataire. Calme. Box à vélo. Cave. Gardien. Idéal investissement. Pour plus d'informations ou pour organiser une visite, merci de contacter Laurent BOURGNINAUD au <span class=""showPhoneNumber"" data-phone=""06 13 60 57 72"">Voir le téléphone</span>  ou votre interlocuteur habituel chez AMOUR IMMOBILIER.",Achat appartement 2 pièces 50 m²Paris 14e 75014 (Didot - Porte de Vanves),Publiée le 18 déc. 2021,Modifiée le 19 déc. 2021,570 000 €,Honoraires à la charge du vendeur
ad_627,"PARIS 75010 GRAND 3/4 PIECES 78,21 m2 Carrez  : Parquet, Mo. EN EXCLUSIVITE ! 75010 Au coeur du Quartier Saint Vincent de Paul situé à la limite du 9ème arrondissement et de la rue de Dunkerque, venez découvrir au 3ème étage un 3/4 pièces 78,21 m2 Carrez sur cour sans ascenseur un appartement SANS TRAVAUX au CALME typiquement parisien en pierre de taille; le parquet en point de Hongrie qui craque comme on aime, des moulures pleines de charme, un salon et deux grandes chambres de près de 16 m2 ET 14 m2 vous séduiront par la luminosité (OUEST). Il se compose également d'une cuisine séparée et équipée avec le soleil du matin, d'une salle de bain carrelée au goût du jour, des wc séparés avec lave main et fenêtre ; enfin un bureau ou deux dressings pour une famille ou pour des collectionneurs de chapeaux et chaussures. Une cave saine de près de 5m2 complète ce bien ; et si le Week-end vous avez envie d'évasion pour Londres ? la Gare du Nord ne sera pas loin ; petite copropriété ( 1 appartement par palier) avec gardienne ; chauffage au gaz individuel ; faibles charges : 175,903 euros par mois. taxe foncière 2021 : 909 euros, eau froide collective (au tantième); accès sécurisé de l'immeuble avec digicode, vigik, interphone, serrure 3 points ; fibre ; espace coin vélo dans la cour, diag D/D. Si vous avez hâtes d'emménager pas de travaux à prévoir ! Du côté des commerces de bouche vous serez gâtés rue de Dunkerque avec la boulangère pâtissière Aurelie Ribay ou la fromagerie Ferdinand. Le bien est rattaché au collège /lycée Jacques Decour et à l'École Belzunce (Maternelle et Primaire). Groupe scolaire Rocroy sous contrat ( de la maternelle au lycée) est aussi proche de l'appartement. Métros : L2 L4 L5 RER B ET D et Bus : 31 /54/39/43/48/91/56/26.Prix Fai 830 000 EUROS CHARGE VENDEUR.Votre contact privilégié et unique Julie ALBESSARD : <span class=""showPhoneNumber"" data-phone=""06 64 26 65 82"">Voir le téléphone</span>  Informations et visites MASQUEES ...7J/7et whats app.<br>Cette annonce vous est proposée par JULIE ALBESSARD, NoRSAC: 2020AC00351, Enregistré au Greffe du tribunal de commerce de PARIS ---- <span title=""MeilleursBiens.com"" class=""decoratedContent"">(lien supprimé)</span>  ---- Réseau Immobilier présent sur 60 départements en France métropolitaine et les DOM TOM composé uniquement d'agents expérimentés et professionnels ! --   - Annonce rédigée et publiée par un Agent Mandataire -",Achat appartement 3 pièces 78 m²Paris 10e 75010 (Saint-Vincent de Paul - Lariboisière),Publiée le 22 nov. 2021,Modifiée le 30 déc. 2021,830 000 €,Honoraires à la charge du vendeur
